,lat,lon,timestamp,amenity,name,brand:wikidata,official_name,addr:housenumber,brand:wikipedia,opening_hours,cuisine,addr:street,takeaway,brand,operator,website,fuel:octane_91,fuel:octane_89,fuel:diesel,fuel:octane_87,phone,addr:postcode,addr:city,access,toilets:wheelchair,wheelchair,name:en,level,indoor,healthcare,description,source,fuel:octane_94,covered,self_service,addr:unit,name:zh,internet_access,drive_through,surveillance,atm,fee,wikidata,alt_name,shop,outdoor_seating,email,capacity,ref,collection_times,building,leisure,entrance,note,fuel:gasoline,bicycle_parking,alt,smoking,brand:en,brand:zh,url,addr:province,old_name,dispensing,layer,internet_access:fee,name:fr,short_name,payment:credit_cards,payment:debit_cards,delivery,microbrewery,air_conditioning,bar,diet:vegetarian,addr:country,reservation,wikipedia,building:levels,drive_in,surrey:addrid,surrey:date,socket:type1,drink,designation,wifi,source:location,brand:fr,official_name:en,official_name:fr,shop:computer,shop:photo,shop:electronics,source:name,name:vi,alt_name:en,alt_name:vi,membership,source:position,operator:wikidata,operator:wikipedia,website:fr,int_name,seating,phone:CA,authentication,socket:tesla_supercharger:output,source:addr
13979,49.120381,-122.6629612,2019-09-13T13:57:04.000-07:00,fast_food,Subway,Q244457,,20202,en:Subway (restaurant),,sandwich,66 Avenue,yes,Subway,,,,,,,,,Langley,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981,49.1121157,-122.6506343,2019-12-03T05:25:30.000-08:00,restaurant,Cora,Q2996960,,20670,en:Cora (restaurant),,breakfast,Langley Bypass,,Cora,,,,,,,,,Langley,,,,,,,,,,,,,C104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13983,49.1097163,-122.6789018,2019-09-13T13:57:04.000-07:00,restaurant,IHOP,Q1185675,,19700,en:IHOP,,breakfast;pancake,Langley Bypass,,IHOP,,,,,,,,,Langley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13987,49.1170227,-122.6751086,2019-11-22T21:08:39.000-08:00,restaurant,Denny's,Q1189695,,19777,en:Denny's,,american,Willowbrook Drive,,Denny's,,,,,,,,,Langley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13990,49.1151116,-122.669412,2019-09-13T13:57:04.000-07:00,bank,Scotiabank,Q451476,,6189,en:Scotiabank,,,200 Street,,Scotiabank,,,,,,,,,Langley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13992,49.1660239,-122.6659857,2020-02-11T02:31:22.000-08:00,bank,Vancity,Q7914085,Vancouver City Savings Credit Union,20159,en:Vancity,,,88 Avenue,,Vancity,,,,,,,,,Langley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13993,49.1631911,-122.6612483,2019-09-27T12:22:59.000-07:00,fast_food,KFC,Q524757,,20185,en:KFC,,chicken,88 Avenue,yes,KFC,,,,,,,,,Langley,,,,,,,,,,,,,,,,,,,,,Kentucky Fried Chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13994,49.1631557,-122.6618859,2019-09-27T12:22:59.000-07:00,fast_food,Dairy Queen,Q1141226,,20177,en:Dairy Queen,,ice_cream;burger,88 Avenue,yes,Dairy Queen,,,,,,,,,Langley,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14007,49.2801439,-123.1252235,2019-08-29T17:57:11.000-07:00,bank,RBC,Q735261,Royal Bank of Canada,,en:Royal Bank of Canada,Mo-Th 08:00-19:00; Fr 08:00-18:00; Sa 09:00-16:00,,,,RBC,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14014,49.0591797,-122.4932937,2019-09-25T14:48:42.000-07:00,fuel,Chevron,Q319642,,26390,en:Chevron Corporation,,,Fraser Highway,,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14016,49.0594505,-122.4949135,2020-01-15T21:07:58.000-08:00,bank,TD Canada Trust,Q1080670,,,en:TD Canada Trust,,,,,TD Canada Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14017,49.0581533,-122.4939241,2019-09-25T14:48:42.000-07:00,fast_food,Booster Juice,Q4943796,,,en:Booster Juice,,juice,,yes,Booster Juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14031,49.2875882,-123.1216196,2019-10-04T18:43:21.000-07:00,cafe,Tim Hortons,Q175106,,,en:Tim Hortons,,coffee_shop,,only,Tim Hortons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14038,49.249466,-123.1156479,2019-07-27T04:34:11.000-07:00,cafe,Tim Hortons,Q175106,,,en:Tim Hortons,,coffee_shop,,yes,Tim Hortons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14071,49.2869324,-123.1246607,2019-09-13T13:57:07.000-07:00,restaurant,Freshii,Q5503051,,1185,en:Freshii,,salad,West Georgia Street,,Freshii,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14077,49.2803846,-123.1309375,2019-08-29T18:01:23.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,1097,en:Starbucks,Mo-Su 05:30-00:00,coffee_shop,Davie Street,yes,Starbucks,,,,,,,,,Vancouver,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14079,49.2341974,-123.0355918,2019-07-07T03:58:25.000-07:00,bank,Vancity,Q7914085,Vancouver City Savings Credit Union,3305,en:Vancity,Mo-Th 09:30-17:00; Fr 09:30-18:00; Sa 09:30-15:00,,Kingsway,,Vancity,,https://www.vancity.com/ContactUs/FindBranchATM/?show=branchDetail&branch_id=13,,,,,,V5R 5K6,Vancouver,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14080,49.2328094,-123.0351511,2020-02-21T13:20:29.000-08:00,Pharmacy,London Drugs,Q3258955,,3328,en:London Drugs,Mo-Sa 09:00-22:00; Su 10:00-20:00; PH 09:00-21:00,,Kingsway,,London Drugs,,,,,,,+1-604-448-4828,V5R 5L1,Vancouver,,,yes,,,,pharmacy,,,,,,,,,,,,,,,chemist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14084,49.0418988,-123.0829669,2020-04-18T23:45:02.000-07:00,fast_food,A&W,Q2818848,,4949,en:A&W (Canada),,burger,Canoe Pass Way,yes,A&W,,,,,,,,,,,,,,,,,,,,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14085,49.0406229,-123.0871553,2019-07-29T04:44:35.000-07:00,fast_food,Subway,Q244457,,4949,en:Subway (restaurant),,sandwich,Canoe Pass Way,yes,Subway,,,,,,,,,,,,,,,,,,,,,,1612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14086,49.0419035,-123.0853223,2019-07-29T04:44:35.000-07:00,restaurant,Nando's,Q3472954,,4949,en:Nando's,,chicken;portuguese,Canoe Pass Way,,Nando's,,,,,,,,,,,,,,,,,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14087,49.0404467,-123.0878766,2019-10-02T16:01:49.000-07:00,fast_food,Wendy's,Q550258,,4949,en:Wendy's,,burger,Canoe Pass Way,yes,Wendy's,,,,,,,,,,,,,,,,,,,,,,1704,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14088,49.0410151,-123.0874949,2019-07-29T04:44:35.000-07:00,ice_cream,Menchie's,Q6816528,,4949,en:Menchie's Frozen Yogurt,,frozen_yogurt,Canoe Pass Way,,Menchie's,,,,,,,,,,,,,,,,,,,,,,1504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14090,49.0414779,-123.0868778,2019-07-29T04:44:35.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,4949,en:Starbucks,,coffee_shop,Canoe Pass Way,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,1302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14091,49.0388354,-123.0898207,2019-04-27T08:37:44.000-07:00,fuel,Shell,Q154950,,4890,en:Royal Dutch Shell,,,Canoe Pass Way,,Shell,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14092,49.0399045,-123.0888623,2020-04-18T23:45:02.000-07:00,fast_food,Arby's,Q630866,,4890,en:Arby's,,sandwich,Canoe Pass Way,yes,Arby's,,,,,,,,,,,,,,,,,,,,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14093,49.0404879,-123.0897972,2020-04-18T23:45:02.000-07:00,cafe,Tim Hortons,Q175106,,4949,en:Tim Hortons,,coffee_shop,Canoe Pass Way,yes,Tim Hortons,,,,,,,,,,,,,,,,,,,,,,2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14094,49.035275,-123.0884974,2020-01-29T01:46:43.000-08:00,restaurant,Boston Pizza,Q894578,,5000,en:Boston Pizza,,pizza,Canoe Pass Way,,Boston Pizza,,,,,,,,V4E 0B3,Delta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14096,49.035036,-123.0876345,2020-01-29T01:46:43.000-08:00,restaurant,Montana's,Q17022490,Montana's BBQ & Bar,5000,en:Montana's BBQ & Bar,,barbecue,Canoe Pass Way,,Montana's,,,,,,,,V4E 0B3,Delta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14097,49.2546597,-122.7379001,2019-09-13T13:57:05.000-07:00,fast_food,Popeyes,Q1330910,Popeyes Louisiana Kitchen,2170,en:Popeyes,,chicken,Hawkins Street,yes,Popeyes,,,,,,,,,Port Coquitlam,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14098,49.2533322,-122.7403668,2019-09-13T13:57:05.000-07:00,fast_food,Burger King,Q177054,,879,en:Burger King,,burger,Village Drive,yes,Burger King,,,,,,,,,Port Coquitlam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14099,49.2532257,-122.740985,2019-09-13T13:57:05.000-07:00,bank,CIBC,Q666694,,890,en:Canadian Imperial Bank of Commerce,,,Village Drive,,CIBC,,,,,,,,,Port Coquitlam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14100,49.2533171,-122.7374497,2019-09-23T20:16:20.000-07:00,fast_food,A&W,Q2818848,,859,en:A&W (Canada),,burger,Village Drive,yes,A&W,,,,,,,,,Port Coquitlam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14103,49.2568044,-122.747306,2019-09-24T15:52:27.000-07:00,bank,Vancity,Q7914085,Vancouver City Savings Credit Union,2325,en:Vancity,,,Ottawa Street,,Vancity,,,,,,,,,Port Coquitlam,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14104,49.2563016,-122.7482111,2019-09-13T13:57:05.000-07:00,restaurant,Boston Pizza,Q894578,,2325,en:Boston Pizza,,pizza,Ottawa Street,,Boston Pizza,,,,,,,,,Port Coquitlam,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14128,49.2468654,-123.1013909,2019-10-29T21:16:32.000-07:00,fast_food,Freshslice Pizza,Q5503082,,4331,en:Freshslice Pizza,"Mo-Th 11:00-22:00; Fr,Sa 11:00-23:00; Su 11:00-22:00",pizza,Main Street,yes,Freshslice Pizza,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14135,49.2594216,-123.1008786,2020-01-20T20:26:25.000-08:00,fast_food,Dairy Queen,Q1141226,,2888,en:Dairy Queen,,ice_cream;burger,Main Street,yes,Dairy Queen,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14146,49.310063,-123.0422876,2020-04-15T19:52:37.000-07:00,pharmacy,Shoppers Drug Mart,Q1820137,,333,en:Shoppers Drug Mart,Mo-Su 08:00-22:00,,Brooksbank Avenue,,Shoppers Drug Mart,,,,,,,,,North Vancouver,,,,,,,pharmacy,,,,,,730,,,no,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14148,49.3084768,-123.0408123,2019-09-13T13:57:05.000-07:00,bank,TD Canada Trust,Q1080670,,333,en:TD Canada Trust,,,Brooksbank Avenue,,TD Canada Trust,,,,,,,,,North Vancouver,,,,,,,,,,,,,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14155,49.3102299,-123.0836006,2019-09-13T13:57:05.000-07:00,fast_food,McDonald's,Q38076,,157,en:McDonald's,,burger,Chadwick Court,,McDonald's,,,,,,,,,North Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14157,49.3120779,-123.081574,2019-09-13T13:57:05.000-07:00,pharmacy,Shoppers Drug Mart,Q1820137,,150,en:Shoppers Drug Mart,,,West Esplanade Street,,Shoppers Drug Mart,,,,,,,,,North Vancouver,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14160,49.3200814,-123.0702446,2019-09-13T13:57:05.000-07:00,restaurant,Nando's,Q3472954,,148,en:Nando's,,,East 13th Street,,Nando's,,,,,,,,,North Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14161,49.3202012,-123.072136,2019-09-13T13:57:05.000-07:00,pharmacy,Shoppers Drug Mart,Q1820137,,1306,en:Shoppers Drug Mart,,,Lonsdale Avenue,,Shoppers Drug Mart,,,,,,,,,North Vancouver,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14162,49.3208648,-123.0726463,2019-09-13T13:57:05.000-07:00,bank,Scotiabank,Q451476,,1357,en:Scotiabank,,,Lonsdale Avenue,,Scotiabank,,,,,,,,,North Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14163,49.3208761,-123.0721449,2019-09-13T13:57:05.000-07:00,fast_food,Subway,Q244457,,1356,en:Subway (restaurant),,sandwich,Lonsdale Avenue,yes,Subway,,,,,,,,,North Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14217,49.1582411,-122.7820519,2020-03-15T00:57:29.000-07:00,restaurant,Boston Pizza,Q894578,,15980,en:Boston Pizza,,pizza,Fraser Highway,,Boston Pizza,,,,,,,,,Surrey,,,,,,,,,,,,,801,,,,,,,,,,,,,,,,,,,,,,,,,,BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14218,49.1562658,-122.8899699,2020-03-15T00:44:42.000-07:00,fast_food,Church's Chicken,Q1089932,,8434,en:Church's Chicken,,chicken,Scott Road,yes,Church's Chicken,,,,,,,,,Surrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14229,49.2295267,-122.9644731,2020-03-15T21:36:02.000-07:00,post_office,Deer Lake,Q1032001,,,en:Canada Post,,,,,Canada Post,Canada Post,,,,,,,V5E 2T0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14230,49.2680671,-123.1576925,2020-03-16T03:35:06.000-07:00,post_office,Fourth Avenue,Q1032001,,,en:Canada Post,,,,,Canada Post,Canada Post,,,,,,,V6K 1P0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14231,49.1547414,-123.1258178,2020-03-16T03:56:44.000-07:00,post_office,Garden City,Q1032001,,,en:Canada Post,,,,,Canada Post,Canada Post,,,,,,,V6Y 3Y0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14232,49.32508,-123.1101134,2020-03-16T03:51:11.000-07:00,post_office,Pemberton Plaza,Q1032001,,,en:Canada Post,,,,,Canada Post,Canada Post,,,,,,,V7P 1T0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14235,49.1844445,-123.1328546,2020-03-16T04:10:22.000-07:00,post_office,Aberdeen Centre,Q1032001,,,en:Canada Post,,,,,Canada Post,Canada Post,,,,,,,V6X 3L0,,,,,,,,,,,,,,,時代坊郵局,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14236,49.1751966,-123.1318876,2020-03-16T04:05:12.000-07:00,post_office,Lansdowne Express Lane,Q1032001,,,en:Canada Post,,,,,Canada Post,Canada Post,,,,,,,V6X 2X0,,,,,,,,,,,,,,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lansdowne-centre.com/,,,,,,,,,
14260,49.2703957,-123.105986,2019-09-13T13:57:04.000-07:00,fast_food,Subway,Q244457,,1696,en:Subway (restaurant),,sandwich,Salt Street,yes,Subway,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14261,49.269958,-123.1061609,2019-09-13T13:57:04.000-07:00,bank,Scotiabank,Q451476,,1750,en:Scotiabank,,,Manitoba Street,,Scotiabank,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14267,49.2642321,-123.1144869,2019-09-13T13:57:04.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,2378,en:Starbucks,"Mo-Th 06:00-20:30; Fr 06:00-21:00; Sa,Su 07:00-20:30",coffee_shop,Cambie Street,yes,Starbucks,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14269,49.2630818,-123.1264173,2019-09-13T13:57:04.000-07:00,restaurant,Johnny Rockets,Q1051593,,2538,en:Johnny Rockets,,burger,Oak Street,,Johnny Rockets,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14285,49.2812759,-123.0464917,2019-10-31T23:04:22.000-07:00,cafe,Tim Hortons,Q175106,,2801,en:Tim Hortons,,coffee_shop,East Hastings Street,yes,Tim Hortons,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14301,49.2659168,-123.2431691,2019-05-29T17:24:51.000-07:00,fast_food,Subway,Q244457,,2178,en:Subway (restaurant),Mo-Fr 09:00-22:00; Sa-Su 09:00-22:00,sandwich,Western Parkway,yes,Subway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14302,49.2664689,-123.2433848,2019-05-29T17:24:51.000-07:00,fast_food,A&W,Q2818848,,,en:A&W (Canada),,burger,,yes,A&W,,http://www.aw.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14328,49.2792817,-123.1169322,2019-08-29T17:37:11.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,,coffee_shop,,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14329,49.2772564,-123.1187373,2019-08-29T17:37:11.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,987,en:Starbucks,,coffee_shop,Mainland Street,yes,Starbucks,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14330,49.2768092,-123.1148343,2019-08-29T17:37:11.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,868,en:Starbucks,Mo-Fr 05:30-20:00; Sa-Su 07:00-19:00,coffee_shop,Beatty Street,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14331,49.277078,-123.1201214,2019-09-13T13:56:49.000-07:00,pharmacy,Shoppers Drug Mart,Q1820137,,1006,en:Shoppers Drug Mart,,,Homer Street,,Shoppers Drug Mart,,,,,,,,,Vancouver,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14341,49.2811772,-122.9944375,2019-09-23T20:21:40.000-07:00,fast_food,McDonald's,Q38076,,4801,en:McDonald's,,burger,Hastings Street,yes,McDonald's,,,,,,,,,,,,,McDonald's,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14342,49.2808356,-123.0305122,2019-09-23T20:23:34.000-07:00,fast_food,McDonald's,Q38076,,,en:McDonald's,24/7,burger,,yes,McDonald's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14345,49.2812108,-123.0121616,2019-04-08T09:00:22.000-07:00,cafe,Starbucks,Q37158,,,en:Starbucks,,coffee_shop,,,Starbucks,,https://www.starbucks.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14355,49.278021,-122.9094238,2020-01-18T09:03:22.000-08:00,cafe,Tim Hortons,Q175106,,,en:Tim Hortons,,coffee_shop,,yes,Tim Hortons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14362,49.0411852,-122.2205715,2019-06-17T23:13:28.000-07:00,fast_food,Pizza Hut Delivery,Q191615,,,en:Pizza Hut,,pizza,,yes,Pizza Hut,,http://pizzahut.ca,,,,,+1-604-851-8100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,
14383,49.2809895,-123.0488387,2019-10-30T17:52:36.000-07:00,cafe,Chatime,Q16829306,,2740,en:Chatime,,bubble_tea,East Hastings Street,yes,Chatime,,,,,,,,,,,,,Chatime,,,,,,,,,,日出茶太,,,,,,,,,,,,,,,,,,,,,,Chatime,日出茶太,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
